Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
ibis Bucharest Politehnica,Bucharest,Romanian,Chinese,Poziția hotelului este relativ convenabilă.,Calitatea serviciilor oferite nu a fost la nivelul așteptărilor. Personalul nu a fost suficient de prietenos și facilitățile au fost mediocre.,4,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(Romanian),"Personal amabil, pozitionare buna",Camerele sunt foarte mici si destul de neingrijite. Baia avea probleme serioase cu canalizarea iar micul dejun lasa de dorit.,3,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(Italian),"Hotelul este plasat aproape de metrou, facilitând deplasările în oraş.
Camerele sunt destul de curate.","Chiar daca internetul este gratuit, viteza este extrem de slaba si am avut constant probleme cu conectivitatea. 
Personalul a fost destul de nepoliticos și puțin profesional. 
Micul dejun era, de asemenea, dezamăgitor cu o selecție foarte limitată de alimente și băuturi.",4,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,Italian,Personalul a fost prietenos,"Camera prea mica si intre 2 pereti, in care practic nu poti sa te misti. Aerul conditionat face mult zgomot. Micul dejun a fost dezamagitor, cu o varietate mica de produse si de calitate slaba. De asemenea, am platit pentru parcare, dar spatiul nu era suficient si a trebuit sa imi las masina in strada.",4,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(Italian),Hotelul este relativ nou și relativ aproape de centrul orașului.,"Am fost dezamăgit de serviciul slab, mâncarea mediocră și lipsa de curățenie. Personalul nu a fost prea amabil și destul de neprofesionist. De asemenea, camerele erau destul de mici și nefuncționale.",4,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(Chinese),Aspectul exterior al hotelului este destul de bun și lobby-ul este destul de spațios.,"Hotelul este galagios, izolarea fonica nu este cea mai bună. Culorile camerelor sunt stridente si deloc relaxante, iar personalul pare plictisit si depasit. Plus, in ciuda faptului ca este situat intr-un complex nou, camera a avut multe semne de uzura si mucegai in baie.",4,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,Turkish,nan,"Servicii slabe, personal neprofesionist. Camera era neîngrijită și mic dejunul foarte sărac.",3,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,Romanian,"Locația hotelului este bună, acces rapid către transportul public.","Camera era departe de a fi curată, praf peste tot și chiar și o bucată de gunoi pe jos. Baia nu se afla într-o stare mult mai bună. De asemenea, personalul nu a fost foarte util când am ridicat aceste probleme.",3,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(Italian),Personalul a fost prietenos și am apreciat parcarea privată.,"Camera pe care am avut-o a fost destul de mică și neîncălzită adecvat. În plus, mâncarea de la restaurant nu a fost la standardul la care mă așteptam. Wi-Fi-ul a fost încet și nu funcționa mereu.",3,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(Chinese),"Amplasarea hotelului este ok, în apropiere de Politehnica.","Păcat că serviciile nu sunt la fel de bune ca amplasarea. Camera arăta ca și cum nu a fost curățată corespunzător și înțeleg că este un hotel economic, dar am găsit fire de păr pe pat și în baie. Personalul de la check-in nu a fost deloc prietenos, mi-a dat impresia că sunt o povară pentru ei. Chiar dacă am cerut o pătură suplimentară, nu mi s-a adus decât a doua zi. Semnalul Wi-Fi a fost foarte slab în camera mea și chiar dacă am semnalat problema, nu s-a rezolvat. În ciuda prețului atractiv, lipsa unui serviciu adecvat mi-a stricat sejurul.",3,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,Russian,personalul amabil,"telecomanda televizorului nu functioneaza, zgomot din parcare",4,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,German,Personalul a fost prietenos și serviciul a fost la timp.,Calitatea camerei nu a fost așa cum mă așteptam pentru un hotel ibis. Camera era murdară și mirosul nu era plăcut. Facilitățile erau vechi și neținute bine. Așteptările de la un hotel de această reputație nu au fost îndeplinite.,3,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(French),Echipa de la recepție a fost politicoasă,"Camerele nu erau foarte curate, patul era inconfortabil și mic dejunul lăsa de dorit. Baia necesită renovare urgentă și serviciul la restaurant a fost lent",4,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,Turkish,Cladirea a fost moderna si curata,"Camera era foarte mica, patul nu era confortabil si era mult zgomot din drum",3,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(Turkish),Locația este convenabilă.,"Camera era mică și neconfortabilă, cu baia întunecată și nerenovată. Mai mult, recepționerul a fost nepoliticos și deloc dispus să ofere ajutor. Serviciile sunt mult sub standardul la care ma așteptam pentru un hotel ibis.",3,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(Korean),"Hotelul este localizat convenabil, aproape de zona de afaceri.","Serviciul a lasat mult de dorit, camera nu era curata iar zgomotul exterior era deranjant. De asemenea, micul dejun era sub medie.",3,NEG
ibis Bucharest Politehnica,Bucharest,Romanian,English(French),"Hala de drum liber, acces facil pe Margaretei, cu tramvaiul","Camera mini, baie mini-micro, niciun raft/spatiu de depozitare, nici macar pentru sapun in baie, nimic! Cea mai mica camera si baie, chiar si mai mici decat la Ibis Budget. Cea mai neplacuta experienta la Ibis. Nu merita nici macar 2 stele din punctul meu de vedere. Mai bine la P+R pe Centura decat aici. De evitat.",3,NEG
Hotel Ancor,Bucharest,Romanian,English(Romanian),"Acondiționat frumos, proprietari amabili și servicii excelente. Camerele erau curate și confortabile.","Zgomotul din afara hotelului a putut fi auzit uneori, dar nu a fost o problemă majoră.",8,POS
Hotel Ancor,Bucharest,Romanian,Russian,"Amplasarea este foarte bună, aproape de centru. Personalul a fost amabil și prietenos. Camera a fost curățată zilnic și prosoapele schimbate. Micul dejun a fost foarte bun.",Aerul condiționat din camera nu a funcționat prea bine.,8,POS
Hotel Ancor,Bucharest,Romanian,English(Russian),"Acest hotel a excelat în oferirea unui confort superior prin camerele sale spațioase, mobilierul elegant și facilitățile moderne. Personalul a fost extrem de amabil și pregătit să asiste oricând cu informații utile. Micul dejun a fost delicios, cu o varietate impresionantă de opțiuni. Poziționarea hotelului în apropierea centru orașului este un alt atu major.",-,10,POS
Hotel Ancor,Bucharest,Romanian,German,"Am fost de-a dreptul incantat de serviciile oferite de Hotel Ancor. Personalul a fost extrem de amabil si pregatit sa raspunda la orice intrebare. Camera a fost foarte curata si confortabila. Nu pot sa nu mentionez mancarea, care a fost delicioasa. Recomand cu caldura acest hotel!","Nu pot sa spun ca am avut vreo nemultumire majora. Poate doar faptul ca internetul nu a functionat la capacitate maxima, dar a fost o problema minora.",9,POS
Hotel Ancor,Bucharest,Romanian,Spanish,"Hotelul Ancor din Bucureşti oferă o experienţă autentic românească. Camerele sunt spaţioase şi curate, cu o atmosferă încântătoare. Personalul este amabil şi întotdeauna disponibil pentru a ajuta. Mâncarea de la restaurant este delicioasă şi diversificată. Poziţia centrală a hotelului îi permite accesul facil la multe atractii turistice.","Ar putea sa modernizeze un pic camerele, dar in rest totul a fost perfect.",9,POS
Hotel Ancor,Bucharest,Romanian,Spanish,"Hotel Ancor este un loc excelent unde să te cazezi în București. Curățenie impecabilă, personal prietenos și gata să ajute, și camerele sunt foarte confortabile.  Mâncarea de la restaurant este delicioasă și servirea promptă.","Wi-Fi-ul putea fi uneori instabil, dar problema nu a fost prea mare. Poziționarea hotelului nu este cea mai bună, puțin departe de centrul orașului.",8,POS
Hotel Ancor,Bucharest,Romanian,English(Italian),"Hotel confortabil cu personal amabil și serviabil. Micul dejun a fost variat și delicios. Amplasarea este excelentă, aproape de centru.",Wi-Fi-ul putea fi un pic mai rapid.,8,POS
Hotel Ancor,Bucharest,Romanian,English(Italian),"Am avut o experiență excelentă la Hotel Ancor - curățenia din cameră, amabilitatea personalului și calitatea mâncării de la restaurant au fost remarcabile. De asemenea, amplasarea hotelului este foarte bună, având în apropiere numeroase magazine și restaurante.",Un singur dezavantaj ar fi că prețul parcării nu este inclus în cel al camerei și trebuie plătit separat.,9,POS
Hotel Ancor,Bucharest,Romanian,English(Russian),"Amplasare excelentă, camere curate, personal foarte amabil. Mâncarea din restaurant este delicioasă. Cu siguranță recomand acest hotel tuturor celor care vizitează Bucureștiul.",Nu există nimic de reproșat.,10,POS
Hotel Ancor,Bucharest,Romanian,German,"Hotelul Ancor a oferit o experiență minunată. Personalul este foarte prietenos și mereu pregătit să ajute. Camerele sunt foarte curate și confortabile, cu un decor plăcut și modern. Micul dejun a fost delicios, oferind o varietate mare de opțiuni.","Singurul dezavantaj a fost faptul că locația nu este centrală, deși accesul la mijloace de transport în comun este destul de ușor.",9,POS
Hotel Ancor,Bucharest,Romanian,Italian,nan,"Curățenia lasă de dorit, personal nepoliticos și mâncarea de la restaurant nu este de calitate. De asemenea, lenjeria de pe pat avea pete și apa fierbinte lipsa era o problemă reală.",3,NEG
Hotel Ancor,Bucharest,Romanian,English(Chinese),Există parcare gratuită,"Personalul necorespunzător, mâncarea slabă, camerele sunt neîngrijite și zgomotoase. Lipsa unei izolații adecvate față de zgomot.",4,NEG
Hotel Ancor,Bucharest,Romanian,English(Chinese),"Localizarea hotelului este destul de bună, fiind aproape de centrul orașului. Personalul încearcă să fie foarte util și amabil. Wi-Fi funcționa bine.","Curățenia lasă de dorit, praful se putea observa în mai multe zone ale camerei. Lenjeria de pat nu părea a fi proaspăt spălată. Camera de baie avea un miros neplăcut. De asemenea, zgomotul de pe coridor era destul de deranjant, nu era deloc izolat bine. Micul dejun oferit era destul de sărac în opțiuni și nu foarte gustos.",4,NEG
Hotel Ancor,Bucharest,Romanian,Chinese,Locatia hotelului este convenabila,"Camera era murdara, personalul neprofesionist si micul dejun limitat",3,NEG
Hotel Ancor,Bucharest,Romanian,French,Personalul este amabil,"Zgomotul din holuri este deranjant, in special in zilele de weekend. Curatenia lasa mult de dorit, pe durata sejurului nu s-a facut curatenie in camera. De asemenea, baia are nevoie de reparatii si renovari majore, robinetele si dusul fiind foarte vechi si inestetice.",3,NEG
Hotel Ancor,Bucharest,Romanian,Turkish,"Niciun avantaj notabil, din păcate..","Intr-adevar, aceasta experiență a fost dezamăgitoare și neplăcută. Hotelul nu a fost la înălțimea așteptărilor. Personalul a fost neprofesionist și neamabil. Camera a fost mizerabil de murdară și nefuncționabilă - luminile erau defecte, dușul era înfundat și la aerul condiționat a funcționat slab. În plus, mâncarea servită la restaurantul hotelului a fost submediocră, lipsită de gust și de opțiuni. Neplăcerile întâmpinate m-au făcut să regret că am ales acest hotel.",3,NEG
Hotel Ancor,Bucharest,Romanian,Russian,Personalul a fost oarecum amabil.,"Camera a fost necurata, iar lenjeria de pat cu siguranță nu a fost spălată cum trebuie. În plus, micul dejun a fost foarte slab și în fiecare dimineață era același. În ciuda poziționării lui pe harta, este foarte greu să ajungi la centru sau la punctele de atracție turistică. Nu voi mai reveni, și nici nu recomand.",2,NEG
Hotel Ancor,Bucharest,Romanian,Korean,Nu a fost niciun plus în particular,Camerele erau înghesuite și păreau vechi. Personalul nu a fost foarte prietenos sau serviciabil. Conexiunea la WiFi era slabă și nu a funcționat în mod constant,3,NEG
Hotel Ancor,Bucharest,Romanian,English(Spanish),"Aspectul exterior al hotelului este destul de primitor, cu decoruri moderne și elegant.","Din păcate, experiența noastră a fost mai puțin decât agreabilă. Angajații păreau nepregătiți, și neînțelegători. Camerele nu erau curate adevarat, am găsit praf și păr pe podea. În plus, aerul condiționat nu funcționa corespunzător, ceea ce a făcut să fie neliniștit și neconfortabil în timpul nopții. Micul dejun a fost destul de lipsit, cu puține opțiuni și nimic nu era proaspăt. La aceste prețuri, ne așteptăm la mult mai mult.",3,NEG
Hotel Ancor,Bucharest,Romanian,English(French),Am apreciat personalul politicos și serviabil.,"Păcat că serviciile oferite de hotel nu se ridică la nivelul așteptărilor. Camerele arată vechi și au nevoie de renovare. Baia, în mod special, lasă de dorit, cu instalații uitate de timp. De asemenea, micul dejun a fost dezamăgitor-băuturi calde insipide și o selecție limitată de alimente. Nu am avut nici internet în cameră.",4,NEG
